id_conso,id_magasin,id_produit,date_conso,montant_ca,montant_vente,montant_marge_brute,type_conso
745,32,2,08/2024,506.9,28.0,0.26,O
746,32,2,04/2024,54.3,3.0,0.39,O
747,32,2,12/2024,235.4,13.0,0.35,O
748,32,2,02/2024,18.1,1.0,0.12,O
749,32,2,01/2024,18.1,1.0,0.13,O
750,32,2,07/2024,199.2,11.0,0.21,O
751,32,2,06/2024,235.4,13.0,0.11,O
752,32,2,05/2024,289.7,16.0,0.12,O
753,32,2,03/2024,36.2,2.0,0.2,O
754,32,2,11/2024,54.3,3.0,0.19,O
755,32,2,10/2024,253.5,14.0,0.24,O
756,32,2,09/2024,162.9,9.0,0.15,O
757,32,2,08/2024,289.7,16.0,0.2,R
758,32,2,04/2024,36.2,2.0,0.5,R
759,32,2,12/2024,144.8,8.0,0.3,R
760,32,2,02/2024,18.1,1.0,0.2,R
761,32,2,01/2024,18.1,1.0,0.2,R
762,32,2,07/2024,162.9,9.0,0.3,R
763,32,2,06/2024,362.1,20.0,0.1,R
764,32,2,05/2024,253.5,14.0,0.2,R
765,32,2,03/2024,18.1,1.0,0.3,R
766,32,2,11/2024,72.4,4.0,0.3,R
767,32,2,10/2024,325.9,18.0,0.2,R
768,32,2,09/2024,108.6,6.0,0.2,R
769,33,2,08/2024,513.9,63.0,0.69,O
770,33,2,04/2024,138.7,17.0,0.89,O
771,33,2,12/2024,236.6,29.0,0.48,O
772,33,2,02/2024,122.4,15.0,0.7,O
773,33,2,01/2024,81.6,10.0,0.27,O
774,33,2,07/2024,277.4,34.0,0.4,O
775,33,2,06/2024,252.9,31.0,0.61,O
776,33,2,05/2024,358.9,44.0,0.3,O
777,33,2,03/2024,122.4,15.0,0.55,O
778,33,2,11/2024,73.4,9.0,0.26,O
779,33,2,10/2024,73.4,9.0,0.47,O
780,33,2,09/2024,106.0,13.0,0.98,O
781,33,2,08/2024,481.3,59.0,0.7,R
782,33,2,04/2024,130.5,16.0,0.6,R
783,33,2,12/2024,301.8,37.0,0.5,R
784,33,2,02/2024,81.6,10.0,0.6,R
785,33,2,01/2024,106.0,13.0,0.3,R
786,33,2,07/2024,358.9,44.0,0.7,R
787,33,2,06/2024,252.9,31.0,0.7,R
788,33,2,05/2024,399.7,49.0,0.4,R
789,33,2,03/2024,155.0,19.0,0.6,R
790,33,2,11/2024,122.4,15.0,0.3,R
791,33,2,10/2024,73.4,9.0,0.5,R
792,33,2,09/2024,212.1,26.0,0.9,R
793,34,2,08/2024,94.4,2.0,0.47,O
794,34,2,04/2024,471.8,10.0,0.87,O
795,34,2,12/2024,283.1,6.0,1.19,O
796,34,2,02/2024,235.9,5.0,0.83,O
797,34,2,01/2024,235.9,5.0,0.76,O
798,34,2,07/2024,0.0,0.0,1.97,O
799,34,2,06/2024,0.0,0.0,1.58,O
800,34,2,05/2024,47.2,1.0,1.09,O
801,34,2,03/2024,235.9,5.0,2.43,O
802,34,2,11/2024,94.4,2.0,0.69,O
803,34,2,10/2024,141.5,3.0,0.5,O
804,34,2,09/2024,235.9,5.0,0.61,O
805,34,2,08/2024,94.4,2.0,0.9,R
806,34,2,04/2024,330.2,7.0,1.0,R
807,34,2,12/2024,188.7,4.0,1.1,R
808,34,2,02/2024,188.7,4.0,1.5,R
809,34,2,01/2024,188.7,4.0,0.7,R
810,34,2,07/2024,0.0,0.0,1.1,R
811,34,2,06/2024,47.2,1.0,1.3,R
812,34,2,05/2024,0.0,0.0,1.1,R
813,34,2,03/2024,235.9,5.0,2.4,R
814,34,2,11/2024,141.5,3.0,1.2,R
815,34,2,10/2024,94.4,2.0,0.7,R
816,34,2,09/2024,235.9,5.0,1.0,R
817,35,2,08/2024,280.3,12.0,0.39,O
818,35,2,04/2024,70.1,3.0,0.18,O
819,35,2,12/2024,256.9,11.0,0.28,O
820,35,2,02/2024,46.7,2.0,0.1,O
821,35,2,01/2024,46.7,2.0,0.73,O
822,35,2,07/2024,163.5,7.0,0.28,O
823,35,2,06/2024,140.1,6.0,0.4,O
824,35,2,05/2024,140.1,6.0,0.56,O
825,35,2,03/2024,46.7,2.0,0.43,O
826,35,2,11/2024,140.1,6.0,0.15,O
827,35,2,10/2024,350.3,15.0,0.2,O
828,35,2,09/2024,256.9,11.0,0.2,O
829,35,2,08/2024,350.3,15.0,0.3,R
830,35,2,04/2024,46.7,2.0,0.3,R
831,35,2,12/2024,256.9,11.0,0.3,R
832,35,2,02/2024,23.4,1.0,0.2,R
833,35,2,01/2024,46.7,2.0,0.4,R
834,35,2,07/2024,93.4,4.0,0.2,R
835,35,2,06/2024,140.1,6.0,0.3,R
836,35,2,05/2024,140.1,6.0,0.6,R
837,35,2,03/2024,70.1,3.0,0.4,R
838,35,2,11/2024,140.1,6.0,0.2,R
839,35,2,10/2024,420.4,18.0,0.2,R
840,35,2,09/2024,280.3,12.0,0.2,R
841,36,2,08/2024,0.0,0.0,0.44,O
842,36,2,04/2024,0.0,0.0,1.1,O
843,36,2,12/2024,0.0,0.0,0.55,O
844,36,2,02/2024,0.0,0.0,0.63,O
845,36,2,01/2024,0.0,0.0,1.52,O
846,36,2,07/2024,0.0,0.0,0.85,O
847,36,2,06/2024,0.0,0.0,1.02,O
848,36,2,05/2024,0.0,0.0,1.02,O
849,36,2,03/2024,0.0,0.0,1.35,O
850,36,2,11/2024,0.0,0.0,1.17,O
851,36,2,10/2024,0.0,0.0,0.57,O
852,36,2,09/2024,0.0,0.0,0.89,O
853,36,2,08/2024,0.0,0.0,0.9,R
854,36,2,04/2024,56.1,1.0,1.7,R
855,36,2,12/2024,0.0,0.0,0.8,R
856,36,2,02/2024,56.1,1.0,1.0,R
857,36,2,01/2024,56.1,1.0,1.0,R
858,36,2,07/2024,0.0,0.0,1.1,R
859,36,2,06/2024,0.0,0.0,0.7,R
860,36,2,05/2024,56.1,1.0,0.9,R
861,36,2,03/2024,0.0,0.0,1.2,R
862,36,2,11/2024,56.1,1.0,1.0,R
863,36,2,10/2024,0.0,0.0,0.8,R
864,36,2,09/2024,0.0,0.0,0.8,R
865,37,2,08/2024,112.5,7.0,1.1,O
866,37,2,04/2024,80.4,5.0,2.23,O
867,37,2,12/2024,160.7,10.0,0.84,O
868,37,2,02/2024,80.4,5.0,1.2,O
869,37,2,01/2024,80.4,5.0,1.27,O
870,37,2,07/2024,32.1,2.0,1.64,O
871,37,2,06/2024,112.5,7.0,0.44,O
872,37,2,05/2024,96.4,6.0,0.57,O
873,37,2,03/2024,80.4,5.0,0.61,O
874,37,2,11/2024,64.3,4.0,1.98,O
875,37,2,10/2024,64.3,4.0,2.77,O
876,37,2,09/2024,144.6,9.0,1.42,O
877,37,2,08/2024,112.5,7.0,1.2,R
878,37,2,04/2024,80.4,5.0,1.2,R
879,37,2,12/2024,96.4,6.0,1.1,R
880,37,2,02/2024,64.3,4.0,1.6,R
881,37,2,01/2024,80.4,5.0,1.7,R
882,37,2,07/2024,48.2,3.0,1.4,R
883,37,2,06/2024,128.6,8.0,0.7,R
884,37,2,05/2024,80.4,5.0,0.7,R
885,37,2,03/2024,80.4,5.0,0.9,R
886,37,2,11/2024,96.4,6.0,1.8,R
887,37,2,10/2024,48.2,3.0,1.9,R
888,37,2,09/2024,128.6,8.0,1.8,R
889,38,2,08/2024,0.0,0.0,1.18,O
890,38,2,04/2024,0.0,0.0,1.04,O
891,38,2,12/2024,204.2,31.0,1.49,O
892,38,2,02/2024,0.0,0.0,2.46,O
893,38,2,01/2024,0.0,0.0,4.75,O
894,38,2,07/2024,0.0,0.0,1.73,O
895,38,2,06/2024,0.0,0.0,2.32,O
896,38,2,05/2024,0.0,0.0,1.23,O
897,38,2,03/2024,0.0,0.0,2.34,O
898,38,2,11/2024,171.3,26.0,4.2,O
899,38,2,10/2024,92.2,14.0,2.68,O
900,38,2,09/2024,191.0,29.0,3.05,O
901,38,2,08/2024,6.6,1.0,1.4,R
902,38,2,04/2024,6.6,1.0,1.1,R
903,38,2,12/2024,217.4,33.0,2.6,R
904,38,2,02/2024,0.0,0.0,2.2,R
905,38,2,01/2024,0.0,0.0,3.9,R
906,38,2,07/2024,0.0,0.0,1.4,R
907,38,2,06/2024,0.0,0.0,1.3,R
908,38,2,05/2024,0.0,0.0,1.7,R
909,38,2,03/2024,6.6,1.0,1.5,R
910,38,2,11/2024,177.8,27.0,3.5,R
911,38,2,10/2024,164.7,25.0,2.3,R
912,38,2,09/2024,158.1,24.0,3.3,R
913,39,2,08/2024,0.0,0.0,1.73,O
914,39,2,04/2024,373.6,12.0,1.22,O
915,39,2,12/2024,933.9,30.0,1.31,O
916,39,2,02/2024,373.6,12.0,0.96,O
917,39,2,01/2024,373.6,12.0,2.39,O
918,39,2,07/2024,0.0,0.0,2.47,O
919,39,2,06/2024,0.0,0.0,1.07,O
920,39,2,05/2024,0.0,0.0,2.17,O
921,39,2,03/2024,373.6,12.0,2.69,O
922,39,2,11/2024,871.6,28.0,3.76,O
923,39,2,10/2024,342.4,11.0,1.65,O
924,39,2,09/2024,560.3,18.0,1.89,O
925,39,2,08/2024,0.0,0.0,2.0,R
926,39,2,04/2024,280.2,9.0,1.3,R
927,39,2,12/2024,591.5,19.0,1.4,R
928,39,2,02/2024,467.0,15.0,1.1,R
929,39,2,01/2024,280.2,9.0,2.4,R
930,39,2,07/2024,0.0,0.0,2.0,R
931,39,2,06/2024,0.0,0.0,1.1,R
932,39,2,05/2024,0.0,0.0,3.2,R
933,39,2,03/2024,373.6,12.0,2.4,R
934,39,2,11/2024,529.2,17.0,2.9,R
935,39,2,10/2024,467.0,15.0,2.2,R
936,39,2,09/2024,435.8,14.0,1.8,R
937,40,2,08/2024,148.2,11.0,3.75,O
938,40,2,04/2024,269.5,20.0,1.15,O
939,40,2,12/2024,336.9,25.0,1.48,O
940,40,2,02/2024,202.1,15.0,3.29,O
941,40,2,01/2024,134.8,10.0,1.4,O
942,40,2,07/2024,27.0,2.0,0.98,O
943,40,2,06/2024,27.0,2.0,1.78,O
944,40,2,05/2024,53.9,4.0,1.3,O
945,40,2,03/2024,202.1,15.0,1.11,O
946,40,2,11/2024,67.4,5.0,2.23,O
947,40,2,10/2024,188.7,14.0,0.86,O
948,40,2,09/2024,134.8,10.0,1.47,O
949,40,2,08/2024,269.5,20.0,1.8,R
950,40,2,04/2024,215.6,16.0,1.0,R
951,40,2,12/2024,296.5,22.0,1.5,R
952,40,2,02/2024,188.7,14.0,3.5,R
953,40,2,01/2024,80.9,6.0,1.3,R
954,40,2,07/2024,13.5,1.0,0.8,R
955,40,2,06/2024,13.5,1.0,2.0,R
956,40,2,05/2024,53.9,4.0,2.1,R
957,40,2,03/2024,390.8,29.0,1.8,R
958,40,2,11/2024,80.9,6.0,2.6,R
959,40,2,10/2024,309.9,23.0,1.4,R
960,40,2,09/2024,94.3,7.0,1.2,R
961,41,2,08/2024,329.1,25.0,1.11,O
962,41,2,04/2024,0.0,0.0,0.89,O
963,41,2,12/2024,158.0,12.0,0.74,O
964,41,2,02/2024,0.0,0.0,1.94,O
965,41,2,01/2024,0.0,0.0,1.06,O
966,41,2,07/2024,250.1,19.0,1.66,O
967,41,2,06/2024,263.3,20.0,3.58,O
968,41,2,05/2024,329.1,25.0,1.47,O
969,41,2,03/2024,0.0,0.0,0.76,O
970,41,2,11/2024,92.1,7.0,1.7,O
971,41,2,10/2024,236.9,18.0,1.21,O
972,41,2,09/2024,223.8,17.0,0.79,O
973,41,2,08/2024,302.8,23.0,1.7,R
974,41,2,04/2024,13.2,1.0,1.4,R
975,41,2,12/2024,197.4,15.0,1.3,R
976,41,2,02/2024,0.0,0.0,1.7,R
977,41,2,01/2024,0.0,0.0,1.3,R
978,41,2,07/2024,236.9,18.0,1.4,R
979,41,2,06/2024,197.4,15.0,1.9,R
980,41,2,05/2024,302.8,23.0,1.3,R
981,41,2,03/2024,0.0,0.0,0.8,R
982,41,2,11/2024,131.6,10.0,1.7,R
983,41,2,10/2024,250.1,19.0,2.1,R
984,41,2,09/2024,118.5,9.0,1.3,R
985,42,2,08/2024,161.2,9.0,1.71,O
986,42,2,04/2024,358.2,20.0,0.68,O
987,42,2,12/2024,143.3,8.0,1.27,O
988,42,2,02/2024,268.6,15.0,1.74,O
989,42,2,01/2024,286.6,16.0,2.3,O
990,42,2,07/2024,89.5,5.0,2.26,O
991,42,2,06/2024,197.0,11.0,0.57,O
992,42,2,05/2024,89.5,5.0,0.82,O
993,42,2,03/2024,268.6,15.0,1.26,O
994,42,2,11/2024,17.9,1.0,0.94,O
995,42,2,10/2024,89.5,5.0,0.9,O
996,42,2,09/2024,107.5,6.0,2.68,O
997,42,2,08/2024,161.2,9.0,1.6,R
998,42,2,04/2024,304.5,17.0,1.2,R
999,42,2,12/2024,143.3,8.0,0.8,R
1000,42,2,02/2024,286.6,16.0,1.6,R
1001,42,2,01/2024,376.1,21.0,1.2,R
1002,42,2,07/2024,71.6,4.0,2.0,R
1003,42,2,06/2024,232.8,13.0,0.8,R
1004,42,2,05/2024,71.6,4.0,1.5,R
1005,42,2,03/2024,268.6,15.0,1.7,R
1006,42,2,11/2024,17.9,1.0,1.7,R
1007,42,2,10/2024,125.4,7.0,1.0,R
1008,42,2,09/2024,107.5,6.0,1.7,R
1009,43,2,08/2024,235.1,6.0,0.21,O
1010,43,2,04/2024,0.0,0.0,0.41,O
1011,43,2,12/2024,0.0,0.0,0.59,O
1012,43,2,02/2024,0.0,0.0,0.23,O
1013,43,2,01/2024,0.0,0.0,0.55,O
1014,43,2,07/2024,78.4,2.0,0.35,O
1015,43,2,06/2024,78.4,2.0,0.37,O
1016,43,2,05/2024,78.4,2.0,0.72,O
1017,43,2,03/2024,0.0,0.0,0.38,O
1018,43,2,11/2024,0.0,0.0,0.78,O
1019,43,2,10/2024,0.0,0.0,0.45,O
1020,43,2,09/2024,0.0,0.0,0.42,O
1021,43,2,08/2024,117.5,3.0,0.3,R
1022,43,2,04/2024,0.0,0.0,0.8,R
1023,43,2,12/2024,39.2,1.0,0.5,R
1024,43,2,02/2024,39.2,1.0,0.4,R
1025,43,2,01/2024,39.2,1.0,0.6,R
1026,43,2,07/2024,117.5,3.0,0.4,R
1027,43,2,06/2024,39.2,1.0,0.3,R
1028,43,2,05/2024,117.5,3.0,0.6,R
1029,43,2,03/2024,39.2,1.0,0.4,R
1030,43,2,11/2024,0.0,0.0,0.9,R
1031,43,2,10/2024,0.0,0.0,0.7,R
1032,43,2,09/2024,39.2,1.0,0.6,R
1033,44,2,08/2024,130.0,3.0,1.24,O
1034,44,2,04/2024,86.7,2.0,0.53,O
1035,44,2,12/2024,173.3,4.0,0.35,O
1036,44,2,02/2024,43.3,1.0,1.75,O
1037,44,2,01/2024,43.3,1.0,0.64,O
1038,44,2,07/2024,0.0,0.0,0.25,O
1039,44,2,06/2024,43.3,1.0,0.5,O
1040,44,2,05/2024,0.0,0.0,0.22,O
1041,44,2,03/2024,43.3,1.0,0.57,O
1042,44,2,11/2024,43.3,1.0,0.23,O
1043,44,2,10/2024,86.7,2.0,0.63,O
1044,44,2,09/2024,130.0,3.0,0.3,O
1045,44,2,08/2024,173.3,4.0,1.1,R
1046,44,2,04/2024,130.0,3.0,0.4,R
1047,44,2,12/2024,260.0,6.0,0.5,R
1048,44,2,02/2024,0.0,0.0,0.9,R
1049,44,2,01/2024,0.0,0.0,0.9,R
1050,44,2,07/2024,0.0,0.0,0.5,R
1051,44,2,06/2024,43.3,1.0,0.7,R
1052,44,2,05/2024,43.3,1.0,0.4,R
1053,44,2,03/2024,0.0,0.0,0.6,R
1054,44,2,11/2024,43.3,1.0,0.4,R
1055,44,2,10/2024,43.3,1.0,0.7,R
1056,44,2,09/2024,86.7,2.0,0.4,R
1057,45,2,08/2024,88.7,3.0,0.44,O
1058,45,2,04/2024,147.8,5.0,1.28,O
1059,45,2,12/2024,295.5,10.0,0.67,O
1060,45,2,02/2024,147.8,5.0,0.81,O
1061,45,2,01/2024,118.2,4.0,0.78,O
1062,45,2,07/2024,59.1,2.0,1.13,O
1063,45,2,06/2024,29.6,1.0,0.5,O
1064,45,2,05/2024,29.6,1.0,0.71,O
1065,45,2,03/2024,147.8,5.0,0.96,O
1066,45,2,11/2024,177.3,6.0,0.42,O
1067,45,2,10/2024,384.2,13.0,0.53,O
1068,45,2,09/2024,118.2,4.0,0.29,O
1069,45,2,08/2024,177.3,6.0,0.5,R
1070,45,2,04/2024,118.2,4.0,1.1,R
1071,45,2,12/2024,325.1,11.0,1.2,R
1072,45,2,02/2024,59.1,2.0,0.4,R
1073,45,2,01/2024,118.2,4.0,1.1,R
1074,45,2,07/2024,59.1,2.0,0.6,R
1075,45,2,06/2024,59.1,2.0,0.7,R
1076,45,2,05/2024,29.6,1.0,0.8,R
1077,45,2,03/2024,88.7,3.0,0.9,R
1078,45,2,11/2024,236.4,8.0,0.7,R
1079,45,2,10/2024,472.8,16.0,0.6,R
1080,45,2,09/2024,88.7,3.0,0.4,R
1081,46,2,08/2024,572.4,100.0,0.85,O
1082,46,2,04/2024,257.6,45.0,0.49,O
1083,46,2,12/2024,561.0,98.0,1.78,O
1084,46,2,02/2024,229.0,40.0,1.34,O
1085,46,2,01/2024,171.7,30.0,0.36,O
1086,46,2,07/2024,120.2,21.0,1.04,O
1087,46,2,06/2024,669.8,117.0,1.83,O
1088,46,2,05/2024,749.9,131.0,0.91,O
1089,46,2,03/2024,229.0,40.0,1.79,O
1090,46,2,11/2024,372.1,65.0,0.32,O
1091,46,2,10/2024,366.4,64.0,0.51,O
1092,46,2,09/2024,383.5,67.0,1.47,O
1093,46,2,08/2024,641.1,112.0,0.9,R
1094,46,2,04/2024,143.1,25.0,1.0,R
1095,46,2,12/2024,561.0,98.0,1.1,R
1096,46,2,02/2024,286.2,50.0,1.2,R
1097,46,2,01/2024,229.0,40.0,0.4,R
1098,46,2,07/2024,85.9,15.0,0.9,R
1099,46,2,06/2024,601.1,105.0,0.9,R
1100,46,2,05/2024,555.3,97.0,1.0,R
1101,46,2,03/2024,125.9,22.0,1.0,R
1102,46,2,11/2024,681.2,119.0,0.5,R
1103,46,2,10/2024,417.9,73.0,0.4,R
1104,46,2,09/2024,526.6,92.0,0.7,R
1105,47,2,08/2024,0.0,0.0,0.68,O
1106,47,2,04/2024,0.0,0.0,2.65,O
1107,47,2,12/2024,0.0,0.0,1.13,O
1108,47,2,02/2024,0.0,0.0,1.46,O
1109,47,2,01/2024,0.0,0.0,1.08,O
1110,47,2,07/2024,0.0,0.0,1.18,O
1111,47,2,06/2024,0.0,0.0,0.62,O
1112,47,2,05/2024,0.0,0.0,1.08,O
1113,47,2,03/2024,0.0,0.0,1.04,O
1114,47,2,11/2024,0.0,0.0,2.45,O
1115,47,2,10/2024,0.0,0.0,1.07,O
1116,47,2,09/2024,0.0,0.0,3.51,O
1117,47,2,08/2024,0.0,0.0,0.7,R
1118,47,2,04/2024,118.8,1.0,1.7,R
1119,47,2,12/2024,118.8,1.0,1.3,R
1120,47,2,02/2024,0.0,0.0,1.5,R
1121,47,2,01/2024,118.8,1.0,1.5,R
1122,47,2,07/2024,118.8,1.0,1.6,R
1123,47,2,06/2024,118.8,1.0,1.2,R
1124,47,2,05/2024,118.8,1.0,1.8,R
1125,47,2,03/2024,0.0,0.0,1.3,R
1126,47,2,11/2024,118.8,1.0,2.0,R
1127,47,2,10/2024,118.8,1.0,1.1,R
1128,47,2,09/2024,0.0,0.0,1.8,R
1129,48,2,08/2024,1210.4,98.0,2.73,O
1130,48,2,04/2024,98.8,8.0,6.13,O
1131,48,2,12/2024,1062.2,86.0,1.16,O
1132,48,2,02/2024,86.5,7.0,2.2,O
1133,48,2,01/2024,86.5,7.0,0.85,O
1134,48,2,07/2024,901.7,73.0,0.89,O
1135,48,2,06/2024,617.6,50.0,0.93,O
1136,48,2,05/2024,654.6,53.0,4.36,O
1137,48,2,03/2024,86.5,7.0,2.29,O
1138,48,2,11/2024,654.6,53.0,1.75,O
1139,48,2,10/2024,1173.4,95.0,1.35,O
1140,48,2,09/2024,1025.2,83.0,1.78,O
1141,48,2,08/2024,778.1,63.0,2.2,R
1142,48,2,04/2024,135.9,11.0,3.0,R
1143,48,2,12/2024,926.4,75.0,1.6,R
1144,48,2,02/2024,98.8,8.0,2.6,R
1145,48,2,01/2024,49.4,4.0,1.4,R
1146,48,2,07/2024,605.2,49.0,0.9,R
1147,48,2,06/2024,395.2,32.0,1.0,R
1148,48,2,05/2024,568.2,46.0,3.3,R
1149,48,2,03/2024,61.8,5.0,2.1,R
1150,48,2,11/2024,741.1,60.0,2.5,R
1151,48,2,10/2024,963.4,78.0,1.3,R
1152,48,2,09/2024,765.8,62.0,1.5,R
1,1,3,08/2024,246.2,47.0,1.49,O
2,1,3,04/2024,209.5,40.0,1.15,O
3,1,3,12/2024,193.8,37.0,3.1,O
4,1,3,02/2024,172.8,33.0,2.15,O
5,1,3,01/2024,188.6,36.0,1.3,O
6,1,3,07/2024,99.5,19.0,1.48,O
7,1,3,06/2024,199.0,38.0,1.4,O
8,1,3,05/2024,130.9,25.0,1.1,O
9,1,3,03/2024,41.9,8.0,1.15,O
10,1,3,11/2024,141.4,27.0,1.28,O
11,1,3,10/2024,146.7,28.0,1.28,O
12,1,3,09/2024,125.7,24.0,0.83,O
13,1,3,08/2024,330.0,63.0,2.4,R
14,1,3,04/2024,267.1,51.0,2.2,R
15,1,3,12/2024,204.3,39.0,3.9,R
16,1,3,02/2024,178.1,34.0,2.3,R
17,1,3,01/2024,382.3,73.0,1.6,R
18,1,3,07/2024,204.3,39.0,1.0,R
19,1,3,06/2024,120.5,23.0,1.3,R
20,1,3,05/2024,172.8,33.0,1.3,R
21,1,3,03/2024,41.9,8.0,1.1,R
22,1,3,11/2024,172.8,33.0,1.4,R
23,1,3,10/2024,110.0,21.0,1.6,R
24,1,3,09/2024,120.5,23.0,1.0,R
25,2,3,08/2024,189.5,48.0,1.94,O
26,2,3,04/2024,161.9,41.0,1.32,O
27,2,3,12/2024,177.7,45.0,1.1,O
28,2,3,02/2024,79.0,20.0,0.92,O
29,2,3,01/2024,185.6,47.0,1.26,O
30,2,3,07/2024,82.9,21.0,2.01,O
31,2,3,06/2024,118.4,30.0,1.77,O
32,2,3,05/2024,79.0,20.0,2.48,O
33,2,3,03/2024,150.0,38.0,2.06,O
34,2,3,11/2024,39.5,10.0,1.48,O
35,2,3,10/2024,122.4,31.0,0.44,O
36,2,3,09/2024,189.5,48.0,3.46,O
37,2,3,08/2024,150.0,38.0,3.6,R
38,2,3,04/2024,232.9,59.0,2.3,R
39,2,3,12/2024,177.7,45.0,1.2,R
40,2,3,02/2024,79.0,20.0,1.8,R
41,2,3,01/2024,205.3,52.0,2.1,R
42,2,3,07/2024,75.0,19.0,2.4,R
43,2,3,06/2024,169.8,43.0,1.2,R
44,2,3,05/2024,79.0,20.0,2.0,R
45,2,3,03/2024,177.7,45.0,1.9,R
46,2,3,11/2024,35.5,9.0,1.1,R
47,2,3,10/2024,122.4,31.0,0.5,R
48,2,3,09/2024,213.2,54.0,2.9,R
49,3,3,08/2024,33.0,9.0,1.74,O
50,3,3,04/2024,36.6,10.0,2.3,O
51,3,3,12/2024,36.6,10.0,2.96,O
52,3,3,02/2024,55.0,15.0,2.36,O
53,3,3,01/2024,18.3,5.0,3.65,O
54,3,3,07/2024,14.7,4.0,0.58,O
55,3,3,06/2024,18.3,5.0,1.14,O
56,3,3,05/2024,22.0,6.0,4.7,O
57,3,3,03/2024,25.7,7.0,1.97,O
58,3,3,11/2024,18.3,5.0,1.96,O
59,3,3,10/2024,22.0,6.0,1.62,O
60,3,3,09/2024,36.6,10.0,1.68,O
61,3,3,08/2024,55.0,15.0,2.1,R
62,3,3,04/2024,51.3,14.0,1.8,R
63,3,3,12/2024,33.0,9.0,2.3,R
64,3,3,02/2024,66.0,18.0,2.0,R
65,3,3,01/2024,18.3,5.0,3.6,R
66,3,3,07/2024,14.7,4.0,1.1,R
67,3,3,06/2024,22.0,6.0,2.0,R
68,3,3,05/2024,36.6,10.0,2.3,R
69,3,3,03/2024,29.3,8.0,2.2,R
70,3,3,11/2024,14.7,4.0,2.1,R
71,3,3,10/2024,44.0,12.0,2.2,R
72,3,3,09/2024,58.6,16.0,2.6,R
73,4,3,08/2024,210.1,45.0,2.53,O
74,4,3,04/2024,200.7,43.0,1.81,O
75,4,3,12/2024,149.4,32.0,2.36,O
76,4,3,02/2024,102.7,22.0,1.85,O
77,4,3,01/2024,200.7,43.0,0.6,O
78,4,3,07/2024,65.4,14.0,2.5,O
79,4,3,06/2024,126.0,27.0,2.01,O
80,4,3,05/2024,149.4,32.0,1.64,O
81,4,3,03/2024,65.4,14.0,1.2,O
82,4,3,11/2024,93.4,20.0,0.59,O
83,4,3,10/2024,214.7,46.0,0.84,O
84,4,3,09/2024,93.4,20.0,2.06,O
85,4,3,08/2024,200.7,43.0,2.8,R
86,4,3,04/2024,214.7,46.0,1.4,R
87,4,3,12/2024,196.1,42.0,1.5,R
88,4,3,02/2024,116.7,25.0,1.5,R
89,4,3,01/2024,154.1,33.0,1.1,R
90,4,3,07/2024,135.4,29.0,2.2,R
91,4,3,06/2024,107.4,23.0,2.1,R
92,4,3,05/2024,84.0,18.0,1.4,R
93,4,3,03/2024,84.0,18.0,1.2,R
94,4,3,11/2024,79.4,17.0,1.1,R
95,4,3,10/2024,205.4,44.0,1.5,R
96,4,3,09/2024,98.0,21.0,1.7,R
97,5,3,08/2024,267.5,46.0,1.02,O
98,5,3,04/2024,191.9,33.0,0.82,O
99,5,3,12/2024,215.2,37.0,1.71,O
100,5,3,02/2024,215.2,37.0,1.01,O
101,5,3,01/2024,255.9,44.0,1.09,O
102,5,3,07/2024,180.3,31.0,2.13,O
103,5,3,06/2024,203.6,35.0,1.8,O
104,5,3,05/2024,139.6,24.0,1.42,O
105,5,3,03/2024,139.6,24.0,1.24,O
106,5,3,11/2024,180.3,31.0,0.99,O
107,5,3,10/2024,221.0,38.0,1.77,O
108,5,3,09/2024,98.9,17.0,1.82,O
109,5,3,08/2024,221.0,38.0,1.1,R
110,5,3,04/2024,157.0,27.0,1.0,R
111,5,3,12/2024,250.1,43.0,2.2,R
112,5,3,02/2024,226.8,39.0,1.6,R
113,5,3,01/2024,180.3,31.0,1.1,R
114,5,3,07/2024,267.5,46.0,1.8,R
115,5,3,06/2024,296.6,51.0,1.5,R
116,5,3,05/2024,104.7,18.0,1.4,R
117,5,3,03/2024,122.1,21.0,1.8,R
118,5,3,11/2024,215.2,37.0,1.1,R
119,5,3,10/2024,151.2,26.0,1.5,R
120,5,3,09/2024,128.0,22.0,1.6,R
121,6,3,08/2024,259.0,31.0,1.09,O
122,6,3,04/2024,300.8,36.0,1.02,O
123,6,3,12/2024,192.2,23.0,1.23,O
124,6,3,02/2024,117.0,14.0,0.68,O
125,6,3,01/2024,284.1,34.0,1.22,O
126,6,3,07/2024,66.8,8.0,0.7,O
127,6,3,06/2024,142.0,17.0,0.81,O
128,6,3,05/2024,91.9,11.0,1.82,O
129,6,3,03/2024,75.2,9.0,1.32,O
130,6,3,11/2024,83.6,10.0,0.83,O
131,6,3,10/2024,225.6,27.0,2.05,O
132,6,3,09/2024,208.9,25.0,1.61,O
133,6,3,08/2024,267.4,32.0,2.0,R
134,6,3,04/2024,192.2,23.0,1.0,R
135,6,3,12/2024,192.2,23.0,0.9,R
136,6,3,02/2024,183.8,22.0,0.7,R
137,6,3,01/2024,167.1,20.0,1.2,R
138,6,3,07/2024,108.6,13.0,1.4,R
139,6,3,06/2024,158.8,19.0,1.1,R
140,6,3,05/2024,58.5,7.0,1.8,R
141,6,3,03/2024,117.0,14.0,1.1,R
142,6,3,11/2024,100.3,12.0,1.0,R
143,6,3,10/2024,242.3,29.0,1.8,R
